	teamAbb	PTM2_1ft	PTM2_3ft	PTM2_5ft	PTM2_7ft	PTM2_9ft	PTM2_11ft	PTM2_13ft	PTM2_15ft	PTM2_17ft	PTM2_19ft	PTM2_21ft	PTM2_23ft	PTM3_23ft	PTM3_25ft	PTM3_27ft	PTA2_1ft	PTA2_3ft	PTA2_5ft	PTA2_7ft	PTA2_9ft	PTA2_11ft	PTA2_13ft	PTA2_15ft	PTA2_17ft	PTA2_19ft	PTA2_21ft	PTA2_23ft	PTA3_23ft	PTA3_25ft	PTA3_27ft	PTD2_1ft	PTD2_3ft	PTD2_5ft	PTD2_7ft	PTD2_9ft	PTD2_11ft	PTD2_13ft	PTD2_15ft	PTD2_17ft	PTD2_19ft	PTD2_21ft	PTD2_23ft	PTD3_23ft	PTD3_25ft	PTD3_27ft	PTT2_1ft	PTT2_3ft	PTT2_5ft	PTT2_7ft	PTT2_9ft	PTT2_11ft	PTT2_13ft	PTT2_15ft	PTT2_17ft	PTT2_19ft	PTT2_21ft	PTT2_23ft	PTT3_23ft	PTT3_25ft	PTT3_27ft
LAC_2013-14_Regular_Off	LAC_2013-14_Regular_Off	292	599	408	201	74	82	87	129	150	211	198	31	277	327	29	429	860	691	387	216	174	194	280	369	476	501	96	669	962	112	1238.7000000000003	2677.7	1970.8999999999999	1098.0	660.7	610.9000000000001	741.1000000000001	1241.0	1708.8999999999999	2506.5999999999995	3062.0999999999995	610.5	4395.699999999998	6186.000000000001	585.8000000000002	4667.499999999998	11031.599999999997	8750.799999999997	4700.299999999999	2314.3	2017.5000000000005	2350.7	3187.2000000000007	4260.0	5315.9000000000015	5399.699999999999	931.8000000000001	8344.999999999998	11774.1	914.8
LAC_2013-14_Regular_Def	LAC_2013-14_Regular_Def	324	600	358	230	148	100	79	102	134	136	119	19	194	274	47	498	934	671	533	380	260	225	245	356	400	307	81	502	845	165	1380.9999999999998	2810.7000000000003	1762.7999999999995	1388.0	1172.6000000000006	883.3	870.9999999999998	1070.500000000001	1742.099999999999	2033.4999999999995	1603.6999999999994	427.8	3139.2000000000025	4814.700000000001	837.3	4964.7	10466.100000000004	8256.799999999997	5760.499999999998	3846.199999999999	2697.3999999999996	2163.6999999999994	2337.3	3708.8	4220.1	3092.1999999999994	770.3000000000002	5580.499999999998	9778.799999999994	1579.2000000000007
LAC_2013-14_Playoffs_Off	LAC_2013-14_Playoffs_Off	49	87	63	30	13	12	17	21	26	30	32	10	35	67	13	68	142	115	64	48	23	33	47	56	71	74	28	105	171	36	170.4	406.69999999999993	307.70000000000005	166.89999999999998	134.1	62.099999999999994	143.70000000000002	212.8	269.1	348.69999999999993	418.9000000000001	185.60000000000002	633.7	948.4	163.00000000000003	705.0	1711.1999999999998	1238.9999999999998	654.2	565.6999999999999	252.50000000000003	394.7	561.5000000000001	582.0	780.6999999999999	777.4	336.99999999999994	1354.3	2110.5000000000005	253.89999999999998
LAC_2013-14_Playoffs_Def	LAC_2013-14_Playoffs_Def	37	100	63	26	15	16	10	13	24	31	7	2	29	62	8	60	141	104	62	43	42	31	33	46	68	25	8	86	151	32	134.60000000000002	410.00000000000006	249.19999999999996	173.1	138.5	141.8	104.99999999999999	143.00000000000003	195.80000000000004	365.8999999999999	135.2	38.0	496.3999999999999	828.3999999999999	128.8	556.5	1791.7	1319.9	781.9999999999999	450.2	445.4000000000001	278.20000000000005	359.29999999999995	502.7	712.5	246.1	76.1	924.5000000000001	1760.1	354.70000000000005
LAC_2014-15_Regular_Off	LAC_2014-15_Regular_Off	219	378	288	150	93	58	72	107	127	175	172	41	214	320	50	314	561	506	323	209	144	157	217	288	405	395	111	579	848	146	885.4000000000001	1633.8999999999999	1361.8	871.9	610.7	521.8	624.2	882.0999999999998	1354.8999999999999	2077.7000000000003	2356.7000000000003	657.2999999999998	3651.1000000000004	5092.100000000001	775.8	3328.8999999999996	6918.700000000002	6423.599999999999	3775.1	2300.8	1500.4999999999995	1827.2000000000005	2552.4000000000005	3346.9999999999995	4704.000000000001	4461.3	1109.1	7195.500000000001	10130.900000000001	1158.9999999999998
LAC_2014-15_Regular_Def	LAC_2014-15_Regular_Def	237	418	277	140	102	81	74	74	97	154	108	33	185	273	48	368	672	501	359	256	203	177	193	247	358	271	84	464	808	155	989.7000000000004	1948.2999999999984	1363.7000000000005	996.5999999999998	759.7	691.3	682.0	883.2000000000002	1223.4999999999995	1926.7000000000003	1418.0	427.5000000000001	2889.1999999999994	5006.500000000002	812.6999999999997	3971.8	8051.599999999999	6166.400000000001	3943.099999999998	2585.2000000000003	2152.3	1752.6	1893.1000000000006	2513.6000000000004	4001.6000000000013	2737.8999999999996	777.2000000000002	5359.499999999997	9276.500000000005	1518.1999999999991
LAC_2014-15_Playoffs_Off	LAC_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAC_2014-15_Playoffs_Def	LAC_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAL_2013-14_Regular_Off	LAL_2013-14_Regular_Off	260	536	387	211	130	87	107	122	132	148	118	33	228	405	75	369	841	769	489	332	230	235	280	356	392	298	130	582	1048	205	995.8	2318.7999999999993	2036.3	1229.1	1005.6999999999998	797.7	947.6	1286.2	1837.2	2051.2000000000003	1518.6	691.1999999999999	3472.2000000000003	6078.300000000001	1304.0999999999997	4731.900000000001	10974.7	9905.6	5921.200000000001	3841.499999999999	2430.0	2588.9	3258.9000000000005	4395.599999999999	4704.3	3580.2999999999997	1610.9000000000003	7506.899999999999	12739.8	2192.5999999999995
LAL_2013-14_Regular_Def	LAL_2013-14_Regular_Def	411	710	414	231	115	86	101	121	170	190	121	28	204	362	39	609	1117	756	481	307	238	228	288	404	456	348	77	576	897	125	1743.1000000000001	3190.400000000002	2029.7000000000007	1306.6000000000004	903.3999999999999	806.8000000000001	863.5999999999999	1205.5	1934.4999999999998	2389.0000000000014	1869.6000000000001	448.09999999999997	3686.0000000000005	5405.700000000004	679.5999999999998	6323.499999999997	13649.299999999997	9543.199999999997	5553.2999999999965	3245.3999999999987	2494.2000000000007	2421.800000000001	3069.800000000001	4361.299999999999	5066.5	3603.0	769.2999999999998	6795.199999999999	10643.399999999998	1394.6
LAL_2013-14_Playoffs_Off	LAL_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAL_2013-14_Playoffs_Def	LAL_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAL_2014-15_Regular_Off	LAL_2014-15_Regular_Off	210	399	295	169	66	77	87	117	187	144	146	46	125	222	41	309	623	550	391	206	188	210	311	456	435	392	128	318	675	124	730.6999999999999	1569.7	1291.1000000000001	950.5	600.9999999999998	663.6	778.6	1279.7000000000003	2078.1	2036.2999999999997	1924.1999999999994	561.7	1832.6999999999996	3237.7999999999997	553.3999999999999	2568.0	6460.399999999999	6129.499999999999	4089.7999999999997	2003.4999999999998	1647.3999999999999	1881.6000000000004	2871.5	4521.599999999999	4181.000000000001	3916.6000000000004	1195.3999999999999	3311.9999999999995	6873.500000000001	1002.8999999999999
LAL_2014-15_Regular_Def	LAL_2014-15_Regular_Def	248	479	321	200	95	55	63	80	111	136	89	23	201	275	37	408	730	578	415	229	168	147	179	256	334	259	69	526	772	100	1052.3000000000002	2238.000000000002	1334.2999999999997	1039.9000000000005	630.8000000000001	552.6999999999998	552.3999999999999	752.9000000000003	1191.7999999999997	1848.3000000000004	1412.9000000000005	349.1	3558.999999999999	4997.000000000004	575.4000000000001	4069.800000000001	8133.699999999998	6362.8	4226.200000000002	2288.099999999999	1639.1000000000006	1340.6000000000001	1696.3999999999992	2616.099999999999	3484.600000000001	2430.9000000000015	653.1	5334.899999999998	8158.500000000003	940.3000000000001
LAL_2014-15_Playoffs_Off	LAL_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAL_2014-15_Playoffs_Def	LAL_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEM_2013-14_Regular_Off	MEM_2013-14_Regular_Off	298	671	423	295	162	103	91	103	184	183	152	37	159	191	34	491	1037	822	637	402	287	216	255	404	451	413	109	428	520	92	1162.2	3088.499999999999	1989.2000000000007	1585.3000000000004	1170.3999999999999	1016.1999999999999	871.5999999999999	1187.4000000000003	2144.6000000000004	2545.6000000000004	2451.0999999999995	643.1999999999999	2866.399999999999	3323.399999999999	587.9	5020.899999999999	12091.899999999998	9325.5	6740.600000000001	3958.5999999999995	2583.3999999999996	2169.7000000000003	2399.0	3991.4	4608.7	4053.1	953.3	4532.299999999999	5497.099999999999	858.6000000000001
MEM_2013-14_Regular_Def	MEM_2013-14_Regular_Def	265	488	339	180	145	77	89	101	147	192	135	41	190	307	50	418	763	676	440	338	212	212	237	330	453	358	104	511	850	153	1100.3000000000004	2107.7999999999997	1820.3000000000004	1136.5000000000005	1028.1000000000004	707.8000000000004	811.0999999999998	1051.9000000000003	1640.5999999999997	2432.7999999999997	1883.6000000000004	539.5999999999999	3007.6000000000013	5042.7000000000035	813.7000000000003	4300.899999999997	9536.300000000003	8381.999999999998	4886.699999999998	3446.600000000001	2180.9	2198.1	2484.3999999999987	3624.9	4939.000000000001	3775.3000000000015	1058.6	5869.699999999998	10354.900000000001	1524.9000000000003
MEM_2013-14_Playoffs_Off	MEM_2013-14_Playoffs_Off	33	54	42	17	15	10	5	8	14	17	9	2	7	16	6	53	78	87	61	47	24	17	22	32	44	31	9	37	47	11	136.89999999999998	219.0	210.79999999999995	155.9	145.10000000000002	97.4	67.7	113.1	165.09999999999997	271.4	180.20000000000002	42.699999999999996	270.5	326.90000000000003	51.800000000000004	558.8	846.9000000000001	957.1000000000003	535.5000000000001	430.20000000000005	206.89999999999998	120.30000000000001	210.70000000000002	239.6	398.8	273.70000000000005	66.3	393.1	521.4	141.0
MEM_2013-14_Playoffs_Def	MEM_2013-14_Playoffs_Def	17	40	40	12	13	9	5	13	18	16	9	0	18	23	8	31	61	64	29	24	26	19	31	39	48	20	2	50	75	20	64.2	201.89999999999998	179.4	75.2	74.9	89.5	58.60000000000001	110.2	156.3	201.7	104.7	6.5	300.00000000000006	372.49999999999994	83.5	327.09999999999997	740.3000000000001	898.1000000000003	369.50000000000006	273.2	303.2	213.40000000000003	363.70000000000005	429.20000000000005	605.2	240.10000000000002	13.0	603.3000000000001	872.5000000000001	140.0
MEM_2014-15_Regular_Off	MEM_2014-15_Regular_Off	249	541	302	170	141	99	84	91	148	137	106	24	149	134	19	410	814	609	421	341	228	190	221	348	359	289	64	382	431	68	1090.9	2269.1	1378.6999999999998	980.9	996.1999999999999	814.5999999999999	759.8000000000001	998.8000000000001	1755.8000000000002	2004.0	1664.6000000000001	333.90000000000003	2470.6000000000004	2764.3	353.5	4580.0	9747.699999999997	6987.8	4361.200000000001	3437.1000000000004	2321.2999999999997	1841.7000000000003	2211.6000000000004	3523.4000000000005	3623.8999999999996	2609.6	572.6999999999999	4022.399999999999	4316.599999999999	577.6
MEM_2014-15_Regular_Def	MEM_2014-15_Regular_Def	230	415	301	155	102	66	63	80	112	133	107	31	185	283	31	345	680	569	406	255	169	161	182	256	360	277	88	490	776	127	812.1999999999996	2167.900000000002	1426.6999999999987	1011.9000000000003	695.8999999999997	566.1999999999997	594.8	763.3000000000002	1166.3000000000002	1742.3	1373.9000000000005	424.59999999999997	2909.8000000000006	4477.500000000005	621.6000000000004	3399.3	7913.199999999996	6718.8	4120.299999999999	2342.200000000001	1815.7	1598.0000000000005	1900.6	2693.500000000001	3790.4	2723.9	801.8000000000001	5483.599999999997	9051.399999999992	1174.3999999999999
MEM_2014-15_Playoffs_Off	MEM_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEM_2014-15_Playoffs_Def	MEM_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIA_2013-14_Regular_Off	MIA_2013-14_Regular_Off	356	557	372	165	74	48	44	68	104	144	106	25	135	210	24	519	789	591	312	157	107	106	155	244	326	265	67	314	620	65	1533.7	2436.7999999999997	1732.4000000000003	916.1999999999998	504.99999999999994	379.90000000000003	427.4	690.8999999999997	1226.9	1764.4999999999998	1474.4	365.79999999999995	2212.2000000000003	4366.5999999999985	355.80000000000007	5722.799999999997	9297.099999999999	7035.399999999999	3529.899999999999	1510.8	1010.9	905.0	1445.7	2249.5	3345.4	2604.4	507.4	2903.5000000000005	6287.9000000000015	521.0
MIA_2013-14_Regular_Def	MIA_2013-14_Regular_Def	298	561	376	200	119	75	74	96	126	121	93	26	230	310	70	456	882	678	462	289	193	174	207	303	336	249	85	580	874	204	1157.0999999999995	2656.2	1803.7999999999995	1225.4999999999998	853.5000000000006	673.0	701.5999999999999	970.3000000000001	1521.3	1767.0	1338.8999999999992	429.80000000000007	3657.000000000001	5138.699999999997	1082.1	5204.400000000002	10321.4	7904.699999999999	4988.6	2978.1	1685.5	1618.200000000001	2005.5000000000005	2853.600000000001	3100.8000000000025	2220.5999999999995	756.1000000000001	6008.8	9342.099999999993	2039.1999999999991
MIA_2013-14_Playoffs_Off	MIA_2013-14_Playoffs_Off	65	121	95	37	25	9	12	13	37	29	25	6	41	69	7	91	178	138	79	47	29	31	34	79	81	62	20	93	174	26	235.40000000000003	534.5	342.40000000000003	211.3	139.7	85.3	117.1	133.70000000000002	358.19999999999993	384.70000000000005	336.59999999999997	86.8	620.7	1060.1	142.4	1029.8	2038.7	1550.8000000000004	798.5000000000001	525.4	262.5	314.5	259.0	704.6999999999999	757.5999999999999	508.50000000000006	105.39999999999998	909.0999999999999	1815.3999999999999	234.0
MIA_2013-14_Playoffs_Def	MIA_2013-14_Playoffs_Def	48	104	99	48	34	23	17	27	19	24	30	9	59	70	12	82	166	165	108	83	60	33	47	61	62	56	17	138	168	41	210.20000000000002	469.30000000000007	400.9999999999999	285.29999999999995	237.70000000000002	189.99999999999997	143.40000000000003	198.89999999999998	311.1	289.6	295.49999999999994	90.10000000000001	782.7	930.9	234.6	864.2	1958.0999999999997	1872.8999999999996	1110.1	793.8999999999999	567.1999999999999	307.59999999999997	513.1	614.5	614.6999999999999	477.19999999999993	141.70000000000002	1411.7999999999995	1833.9999999999995	399.9999999999999
MIA_2014-15_Regular_Off	MIA_2014-15_Regular_Off	273	362	273	131	86	67	69	86	115	132	86	23	174	226	21	406	604	522	270	205	140	173	190	262	329	240	69	464	674	71	1021.1999999999998	1666.5	1294.1000000000004	674.9999999999999	603.5999999999999	432.79999999999984	612.4000000000001	782.6999999999999	1200.6	1638.0	1142.3000000000002	357.59999999999997	2994.6	4279.5	354.7	4415.6	7373.399999999998	6311.300000000001	2879.100000000001	2219.2999999999997	1412.3999999999996	1708.7	1732.1999999999998	2408.0	3458.2	2339.0000000000005	566.5999999999999	4895.1	6846.700000000003	420.70000000000005
MIA_2014-15_Regular_Def	MIA_2014-15_Regular_Def	262	456	280	157	86	57	57	62	107	114	91	24	162	275	47	392	677	551	365	231	156	131	165	248	300	253	73	430	740	140	1028.6999999999998	1829.300000000002	1339.5000000000002	904.7999999999998	686.5999999999999	483.9000000000001	474.79999999999995	778.7000000000002	1147.9999999999993	1552.2999999999997	1305.7999999999997	354.40000000000003	2615.3999999999987	4252.500000000001	769.5999999999998	4146.699999999998	8478.699999999999	6875.700000000004	4027.300000000001	2362.3999999999983	1482.8000000000002	1230.2999999999995	1640.4	2587.6000000000004	3300.7	2517.3	744.3999999999999	4918.100000000002	8671.3	1324.3
MIA_2014-15_Playoffs_Off	MIA_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIA_2014-15_Playoffs_Def	MIA_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIL_2013-14_Regular_Off	MIL_2013-14_Regular_Off	313	532	354	207	139	92	78	83	125	177	163	69	165	292	64	494	873	716	512	379	280	193	217	323	426	395	214	440	823	172	1240.7	2425.9000000000005	1848.1000000000001	1308.0	1094.6999999999998	945.5	713.1999999999999	998.6999999999998	1607.2999999999997	2205.7	1968.0	1055.6	2687.2	4735.6	887.4	4805.9	9694.599999999999	8777.400000000001	5376.300000000001	3724.8999999999996	2710.8	1780.3	1913.3	3008.6999999999994	4328.899999999999	3997.3	2059.2	4773.400000000001	8638.3	1552.5000000000002
MIL_2013-14_Regular_Def	MIL_2013-14_Regular_Def	310	562	414	193	109	57	87	94	116	175	114	45	241	325	38	511	912	704	417	289	154	192	203	308	410	302	106	597	826	113	1264.600000000001	2586.100000000002	1847.2000000000007	1073.5999999999997	809.3999999999996	517.2	720.4	884.6999999999997	1489.5000000000002	2145.0	1582.0999999999992	606.5000000000001	3796.7999999999993	5226.599999999999	658.4999999999999	4893.199999999996	10199.600000000006	8279.200000000004	4310.800000000001	2872.5999999999995	1474.7	1865.8000000000002	2115.0000000000005	2988.1	4268.4	2864.2999999999997	1023.3999999999999	6623.499999999998	9240.39999999999	964.2999999999997
MIL_2013-14_Playoffs_Off	MIL_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIL_2013-14_Playoffs_Def	MIL_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIL_2014-15_Regular_Off	MIL_2014-15_Regular_Off	217	482	329	146	98	61	59	60	137	169	130	31	162	222	31	325	749	637	368	244	158	143	169	311	392	330	94	417	590	92	905.9000000000001	2392.9999999999995	1718.3000000000002	992.7	701.3999999999999	494.9	562.5	829.7	1651.4000000000003	2063.7999999999997	1725.1000000000004	500.69999999999993	2706.6	3711.7	494.5	3548.6000000000004	9433.199999999999	7957.500000000001	4222.899999999999	2600.2000000000007	1618.5	1563.6	1701.6000000000001	3531.4000000000005	4327.200000000001	3528.2	966.9000000000001	5097.2	7168.900000000002	777.2
MIL_2014-15_Regular_Def	MIL_2014-15_Regular_Def	251	443	275	149	98	58	48	57	90	126	87	39	178	256	44	412	716	588	330	263	142	149	150	235	323	224	84	520	740	134	982.8000000000004	1867.6	1417.3999999999996	822.2000000000004	771.2000000000005	468.7000000000001	534.2999999999997	634.7999999999998	1080.2999999999997	1632.4999999999993	1147.199999999999	422.4000000000001	3158.0000000000005	4346.099999999997	656.6000000000001	4463.3	8367.600000000002	6736.000000000001	3504.5999999999985	2616.8999999999987	1371.3000000000002	1323.6999999999996	1297.8000000000002	2251.799999999999	3302.399999999999	2302.300000000001	761.9	5589.700000000003	7912.4000000000015	1222.0
MIL_2014-15_Playoffs_Off	MIL_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIL_2014-15_Playoffs_Def	MIL_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIN_2013-14_Regular_Off	MIN_2013-14_Regular_Off	345	695	439	200	153	85	66	84	90	181	124	48	153	358	56	568	1126	841	473	379	209	175	234	268	490	370	134	454	983	195	1455.0000000000002	3260.5999999999995	2242.0	1172.0000000000002	1045.6	698.1000000000001	662.5999999999999	1074.0	1263.7999999999997	2587.2999999999997	1926.9	759.6	2888.4	5833.700000000001	1062.1	6680.900000000001	14311.800000000001	11541.400000000003	5648.4	3893.500000000001	2116.3	1798.7	2546.2999999999997	2880.3999999999996	5603.600000000001	3959.7	1526.1999999999998	5583.4	12047.499999999993	1947.6000000000001
MIN_2013-14_Regular_Def	MIN_2013-14_Regular_Def	330	621	417	207	123	87	89	117	129	182	156	26	214	322	36	486	911	748	480	324	220	203	253	334	445	379	92	571	854	119	1290.5999999999997	2682.900000000002	1987.2000000000005	1191.8000000000004	974.7	756.4999999999999	820.7999999999995	1139.1999999999994	1652.3	2423.4999999999986	2090.9999999999995	513.9	3674.8000000000006	5288.399999999998	629.3000000000001	5562.700000000001	11464.199999999995	9804.499999999998	5486.600000000002	3581.3999999999987	2353.7	2176.600000000001	2699.700000000001	3799.9999999999973	5149.499999999998	4400.5	935.0	6697.500000000004	10549.700000000004	1251.6999999999994
MIN_2013-14_Playoffs_Off	MIN_2013-14_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIN_2013-14_Playoffs_Def	MIN_2013-14_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIN_2014-15_Regular_Off	MIN_2014-15_Regular_Off	245	429	314	188	93	67	65	90	121	183	129	41	97	160	27	394	676	619	463	291	195	151	216	293	510	367	119	278	489	81	982.2000000000002	1767.0000000000005	1386.4999999999998	1076.9	750.6	583.5999999999999	555.3	832.7	1356.9	2547.399999999999	1870.6000000000004	616.3999999999999	1741.4	2878.0	387.70000000000005	4272.599999999999	8493.6	8181.199999999999	5383.9	3291.4000000000005	2086.1000000000004	1561.3999999999999	2397.6	3385.7000000000003	5998.299999999999	4214.2	1266.3	3163.0999999999995	5773.0	761.0000000000002
MIN_2014-15_Regular_Def	MIN_2014-15_Regular_Def	292	527	303	191	99	62	58	76	112	143	104	39	198	253	30	405	753	567	389	223	144	147	174	264	358	269	89	487	716	97	1110.6999999999996	2232.2000000000007	1394.3999999999996	987.6000000000004	644.3999999999999	511.8999999999998	575.7999999999997	793.2999999999998	1262.5000000000007	1875.6000000000013	1462.0999999999995	479.9	3318.300000000001	4576.300000000003	549.7	4730.200000000002	9723.5	7203.2	4357.8	2361.7	1495.8000000000002	1554.3999999999996	1829.8000000000004	2860.5	4048.999999999999	2996.8000000000015	991.4000000000003	5800.300000000002	9213.399999999996	1053.0
MIN_2014-15_Playoffs_Off	MIN_2014-15_Playoffs_Off	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIN_2014-15_Playoffs_Def	MIN_2014-15_Playoffs_Def	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP_2013-14_Regular_Off	NOP_2013-14_Regular_Off	298	656	446	217	143	123	92	96	146	200	136	43	134	249	77	489	1058	919	533	355	283	217	221	364	513	342	114	354	636	191	1224.5000000000002	2912.3	2225.0	1388.1999999999998	992.1999999999999	934.7999999999998	830.7000000000002	1009.9000000000001	1904.4999999999998	2891.499999999999	1833.5000000000002	613.4	2292.2	4073.2000000000003	1144.2	4359.199999999999	11234.5	10556.9	5353.299999999999	3225.2999999999997	2597.8999999999996	2072.4000000000005	2080.9	3378.3	5048.0999999999985	3139.7	1051.3	3838.3999999999996	6945.9	1880.5000000000002
